X.objectid,hsisid,inspectdate,category,statecode,critical,questionno,violationcode,severity,shortdesc,inspectedby,comments,pointvalue,observationtype,violationtype,count,cdcriskfactor,cdcdataitem
5484,4092016852,2016-08-12T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Karla Crowder,7-204.11 ; Priority; Quat sanitizer was well above 400ppm. CDI-diluted.,0,Out,CDI,,,
5485,4092016913,2016-08-16T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Laura McNeill,"7-204.11 ; Priority; bleach was too strong today. Manager did not realize that when the strip turns black then white, it was too strong. Educated manager on this today. Clorox sanitizer concentration was remade to 50-200 ppm.",0,Out,CDI,,,
5487,4092110495,2016-08-23T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Lucy Schrum,7-204.11; Priority - Quaternary ammonium sanitizer (QA) in one spray bottle was greater than 400 ppm (test strip turned blue). Concentration of  QA shall be 200-400 ppm. CDI by discarding contents of bottle.,0,Out,CDI,,,
5488,4092110137,2016-09-06T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",David Adcock,7-204.11;The sanitizer in the spray bottle was very strong. The QAC sanitizer must be in the range of 200-400 parts per million. Be sure to properly mix the sanitizer. It is best to get the sink mixed correctly and then dip the bottles and buckets out of the sink and change it out every day.,1,Out,CDI,,,
5489,4092013712,2016-09-06T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Dimitri Parker,7-204.11 ; Priority; Disinfectant was being used to wipe countertops. Only sanitizer in adequate concentrations shall be used to clean food contact surfaces such as dinning tables and counter tops. Refrain from using disinfectant for sanitizing usage. Refrain from storing chemicals over single service articles. CDI-education.,0,Out,CDI,,,
5490,4092015780,2016-09-12T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Johanna Hill,7-204.11 ; Priority; Quaternary sanitizer was dispensing at over 500 ppm. Quaternary sanitizer must be mixed to be between 200-400 ppm. CDI-Until dispenser is repaired (likely just needs a smaller dosing tip) dilute the sanitizer 50% with cold water.,1,Out,CDI,,,
5491,4092015195,2013-08-23T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.12,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Tim Bass,"3-502.12 - The facility has started putting a HACCP Plan for using Reduced Oxygen Packaging on raw steak, raw pork, and raw chicken. The HACCP plan is not currently up to regulation standards. The HACCP Plan must meet criteria of an approved HACCP Plan. CDI - The managers are signed up for a course in October that teaches how to properly produce an approved HACCP Plan under the NC FOOD CODE.",0,Out,CDI,,Food from Unsafe Source,Records
5492,4092015236,2013-11-15T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.12,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Anne Bartoli,"3-502.12 (A) . The facility uses vacuum sealed bags for cooling of leftovers. This procedure now requires a HACCP plan as well as a variance. If a variance and a HACCP plan have been submitted or approved, the restaurant needs a copy of both on hand. To avoid having to apply for either one, use zip lock bags for cooling ( or open pans in ice ). You will still have to follow the cooling parameters of cooling from 135 F to 70 F in 2 hours, and 70 F to 45 F in another 4 hours.",0,Out,CDI,,Food from Unsafe Source,Records
5493,4092015268,2014-04-04T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.12,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Angela Myers,"3-502.12; Priority Foundation; According to labeling on each TUNA STEAK, the packaging must be opened, well ventilated before thawing.  This is an anaerobic environment that is not safe for thawed fish.",0,Out,CDI,,Food from Unsafe Source,Records
5494,4092012029,2016-04-01T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.12,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Andrea Anover,"3-502.12; Priority Foundation;  Facility is still working on HACCP plan for the ROP of raw meats and other TCS foods. REHS provided the templates at her disposal during past inspection as well as the contact name of staff in our department that can assist with the completion of a HACCP plan.  Jeff Hadley, PIC, has agreed to stop doing all ROP and instead used breathable bags such as Ziploc bags for freezing until HACCP plans have been submitted, reviewed and approved by our department.",1,Out,CDI,,Food from Unsafe Source,Records
5495,4092016470,2015-02-25T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,8-103.12,Priority,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Karla Crowder,8-103.12; Priority; Temperature cooling logs reviewed were incomplete. PIC unable to provide documentation for 6 months.,0,Out,CDI,,Food from Unsafe Source,Records
5496,4092016025,2016-01-25T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,8-103.12,Priority,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Karla Crowder,8-103.12; Priority; Facility is not monitoring the Critical Control Point of the variance for the two compartment sink. Sanitizer log must be completed daily. Employee observed washing dishes and placing them into the sanitizer bay without rinsing. CDI-PIC immediately reviewed proper procedure with employee. EHS provided sign for the approved process.,1,Out,CDI,,Food from Unsafe Source,Records
5497,4092013024,2012-10-31T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,8-103.12,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Caroline Suggs,"8-103.12- Facility uses specialized process of acidifying rice that has been previously approved however, during inspection, the approved procedure was not being followed properly. Proper recording of pH readings was not being done, rice had been made on day of inspection but pH reading had not been recorded. pH reading of each batch of rice must be taken and recorded.",0,Out,CDI,,Food from Unsafe Source,Records
5498,4092013658,2015-02-25T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,8-103.12,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Andrea Anover,8-103.12; Priority Foundation; pH meter used to monitor sushi not functioning properly today. Unit would not read 7.0 buffer solution even after battery changed. Until unit is either repaired or replaced the sushi rice must be kept 45F or below or 135F and above. REHS will return to ensure unit functioning properly.,1,Out,VR,,Food from Unsafe Source,Records
5499,4092016470,2015-09-09T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,8-103.12,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Karla Crowder,"8-103.12; Priority Foundation; PIC unable to operate the data logger, per PIC it was brought over today from another store.",1,Out,VR,,Food from Unsafe Source,Records
24749,4092017258,2016-09-27T00:00:00.000Z,Physical Facilities,".2654,.2655,.2656",No,52,5-501.16,Core,Garbage & refuse properly disposed; facilities maintained,Angela Myers,5-501.16; Trash Can needed at handwashing sinks.,0,Out,,,,
5500,4092016470,2016-03-11T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,8-103.12,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Karla Crowder,"8-103.12; Records (cooling and walk in cooler temperature monitoring) are incomplete. Employee observed placing ""X"" bag directly into ice bath without taking the temperature of this bag and ensuring it is above 135F as required by procedures. Facility may not keep foods packaged in ROP packaging when donated. Priority Foundation; Facility does not have any copies of SOPs for the HACCP plan.",1,Out,R,,Food from Unsafe Source,Records
5501,4092016771,2016-02-01T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,8-201.13,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Jennifer Edwards,"8-201.13; Core; No HACCP plan for using Nitrites in brine for pastrami; Before engaging in an activity that requires a HACCP PLAN, a PERMIT applicant or PERMIT HOLDER shall submit to the REGULATORY AUTHORITY for approval a properly prepared HACCP PLAN as specified under § 8 201.14 and the relevant provisions of this Code if: (1) Submission of a HACCP PLAN is required according to LAW;",0,Out,CDI,,,
,,,,,,,,,,,"(2) A VARIANCE is required as specified under Subparagraph 3-401.11(D)(4), § 3 502.11, or ¶ 4 204.110(B); (3) The REGULATORY AUTHORITY determines that a FOOD preparation or processing method requires a VARIANCE based on a plan submittal specified under § 8 201.12, an inspectional finding, or a VARIANCE request.  ",,,,,,
,,,,,,,,,,,"(B) A PERMIT applicant or PERMIT HOLDER shall have a properly prepared HACCP PLAN as specified under § 3 502.12For a FOOD ESTABLISHMENT that is required under § 8 201.13 to have a HACCP PLAN, the plan and specifications shall indicate. Facility instructed to stop using Nitrites until variance & HACCP plans have been approved by this department. Educated on rules.",,,,,,
5502,4092015696,2013-08-26T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Angela Myers,"3-603.11; Priority Foundation; Consimer Advisory needs to be expanded upon. Currently there is only a ""reminder"" on the menu board near the registers. The specific foods (steak and possibly other items) needs to astrisked to the reminder and a ""disclosure"" is needed. Consider adding it to the grill area where customers are observed asking for the medium rare meat.",0,Out,CDI,,,
5503,4092014534,2013-08-26T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Jennifer Edwards,"3-603.11; Priority Foundation; Consumer Advisory printed on menus do not include Ceaser Dressing and ""May contain raw ingredients""; adjust the Consumer Advisory on each menu as per stated rule; follow up on next inspection.",0,Out,CDI,,,
5504,4092020817,2013-08-27T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Anne Bartoli,3-603.11 (C) . The advisory sign posted only addresses raw oysters and shellfish. The department needs the updated sign that also adrresses undercooked seafood.,0,Out,CDI,,,
5505,4092015564,2013-08-27T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,James Salter,3-603.11; Priority Foundation;  Asterisking that ties the specific product to the consumer advisory at the bottom of the page is missing from the sushi menu. Place asterisks beside all items that are offered raw and one beside the conumer advisory warning consumers of the risks associated with consumption.  CDI-education.,0,Out,CDI,,,
5506,4092015308,2013-08-27T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,James Salter,"3-603.11; Priority Foundation;  After further evaluation of the currently posted consumer advisory it has been determined it is out of compliance for undercooked eggs.  The statement ""fried, scrambled, poached or your way"" is equivelent to ""cooked to order""  as ""or your way"" means the same as ""cooked to order"" but there is no asterisking of the reminder that ties the product to to the footnote at the bottom informing the consumers of the risks associated with conumption.  This was discussed in detail and asterisks will be added to bring the advisory into compliance. CDI-education/solution/correction",0,Out,CDI,,,
